IdCompeticao,NomeCompeticao,IdUser,NumaMaxEqEscolas,IdModoCompeticao,DataInscFinal,DiaHoraCompeticao,MaxTentJogo,TempoTotalJogo,NumTotNiveis,VidasPorNivel,NumEltosEquipa,Calculadora,VisualizarProva,InicioPreInscricao,FimPreInscricao,InicioInscricaoEquipas,FimInscricaoEquipas,Estilo,URL,TreinoVisivel,FimCompeticao,RefIdCicloEnsino,DataCriacao,plataforma,idCompeticaoEvento,IconName
255,"MINImat_4_Madeira 2007                                      ",359,15,2,NULL,2007-04-17 09:00:00.000,1,30,20,2,2,0,NULL,NULL,NULL,2007-01-10 00:00:00.000,2007-03-30 17:30:00.000,MM,NULL,0,NULL,NULL,2007-01-12 16:52:10.000,NULL,NULL,NULL
256,"MAISmat_5_Madeira 2007                                      ",359,15,2,NULL,2007-04-18 09:00:00.000,1,30,20,2,2,0,NULL,NULL,NULL,2007-01-10 00:00:00.000,2007-03-30 23:00:00.000,+M,NULL,0,NULL,NULL,2007-01-12 16:52:10.000,NULL,NULL,NULL
257,"MAISmat_6_Madeira 2007                                      ",359,15,2,NULL,2007-04-18 09:00:00.000,1,30,20,2,2,0,NULL,NULL,NULL,2007-01-10 00:00:00.000,2007-03-30 23:00:00.000,+M,NULL,0,NULL,NULL,2007-01-12 16:52:10.000,NULL,NULL,NULL
258,"EQUAmat_7_Madeira 2007                                      ",359,15,2,NULL,2007-04-19 09:00:00.000,1,30,20,2,2,0,NULL,NULL,NULL,2007-01-10 00:00:00.000,2007-03-30 23:00:00.000,EM,NULL,0,NULL,NULL,2007-01-12 16:52:10.000,NULL,NULL,NULL
259,"EQUAmat_8_Madeira 2007                                      ",359,15,2,NULL,2007-04-19 09:00:00.000,1,30,20,2,2,0,NULL,NULL,NULL,2007-01-10 00:00:00.000,2007-03-30 23:30:00.000,EM,NULL,0,NULL,NULL,2007-01-12 16:52:10.000,NULL,NULL,NULL
260,"EQUAmat_9_Madeira 2007                                      ",359,15,2,NULL,2007-04-19 09:00:00.000,1,30,20,2,2,0,NULL,NULL,NULL,2007-01-10 00:00:00.000,2007-03-30 23:30:00.000,EM,NULL,0,NULL,NULL,2007-01-12 16:52:10.000,NULL,NULL,NULL
261,"Mat12_10_Madeira 2007                                       ",359,15,2,NULL,2007-04-20 09:00:00.000,1,30,20,2,2,0,NULL,NULL,NULL,2007-01-10 00:00:00.000,2007-03-30 23:00:00.000,MXII,NULL,0,NULL,NULL,2007-01-12 16:52:10.000,NULL,NULL,NULL
262,"Mat12_11_Madeira 2007                                       ",359,15,2,NULL,2007-04-20 09:00:00.000,1,30,20,2,2,0,NULL,NULL,NULL,2007-01-10 00:00:00.000,2007-03-30 23:00:00.000,MXII,NULL,0,NULL,NULL,2007-01-12 16:52:10.000,NULL,NULL,NULL
263,"Mat12_12_Madeira 2007                                       ",359,15,2,NULL,2007-04-20 09:00:00.000,1,30,20,2,2,0,NULL,NULL,NULL,2007-01-10 00:00:00.000,2007-03-30 23:00:00.000,MXII,NULL,0,NULL,NULL,2007-01-12 16:52:10.000,NULL,NULL,NULL
264,"Prova de teste do novo motor                                ",355,99,2,NULL,2006-09-22 09:00:00.000,1,30,10,2,2,0,NULL,2007-01-01 09:00:00.000,NULL,NULL,NULL,EM,NULL,0,NULL,2,2007-01-18 14:52:35.840,2,NULL,NULL
265,"Prova de teste do novo motor 7ºano                          ",355,99,2,NULL,2006-09-22 09:00:00.000,1,30,10,2,2,0,NULL,NULL,NULL,NULL,NULL,EM,NULL,0,NULL,2,2007-01-18 14:53:11.603,2,NULL,NULL
266,"Prova de teste do novo motor 8ºano                          ",355,99,2,NULL,2006-09-22 09:00:00.000,1,30,10,2,2,0,NULL,NULL,NULL,NULL,NULL,EM,NULL,0,NULL,2,2007-01-18 14:53:16.900,2,NULL,NULL
267,"Prova de teste do novo motor 9ºano                          ",355,99,2,NULL,2006-09-22 09:00:00.000,1,30,10,2,2,0,NULL,NULL,NULL,NULL,NULL,EM,NULL,0,NULL,2,2007-01-18 14:53:22.870,2,NULL,NULL
268,"RedeMat 2007                                                ",355,999,2,NULL,2007-03-07 09:00:00.000,1,30,20,2,2,0,NULL,2007-01-01 00:00:00.000,NULL,2007-01-10 09:00:00.000,2007-03-07 23:00:00.000,RM,NULL,0,NULL,3,2007-01-26 12:26:33.027,2,NULL,NULL
269,"MINImat 3º ano - RedeMat 2007                               ",359,999,2,NULL,2007-03-07 09:00:00.000,1,30,20,2,2,0,NULL,NULL,NULL,2007-01-10 00:00:00.000,2007-03-05 23:59:59.000,MM,NULL,0,NULL,NULL,2007-01-12 16:52:10.000,NULL,NULL,NULL
270,"MINImat 4º ano - RedeMat 2007                               ",359,999,2,NULL,2007-03-07 09:00:00.000,1,30,20,2,2,0,NULL,NULL,NULL,2007-01-10 00:00:00.000,2007-03-05 23:59:59.000,MM,NULL,0,NULL,NULL,2007-01-12 16:52:10.000,NULL,NULL,NULL
271,"MAISmat 5º ano - RedeMat 2007                               ",359,999,2,NULL,2007-03-07 09:00:00.000,1,30,20,2,2,0,NULL,NULL,NULL,2007-01-10 00:00:00.000,2007-03-05 23:59:59.000,+M,NULL,0,NULL,NULL,2007-01-12 16:52:10.000,NULL,NULL,NULL
272,"MAISmat 6º ano - RedeMat 2007                               ",359,999,2,NULL,2007-03-07 09:00:00.000,1,30,20,2,2,0,NULL,NULL,NULL,2007-01-10 00:00:00.000,2007-03-05 23:59:59.000,+M,NULL,0,NULL,NULL,2007-01-12 16:52:10.000,NULL,NULL,NULL
273,"EQUAmat 7º ano - RedeMat 2007                               ",359,999,2,NULL,2007-03-07 09:00:00.000,1,30,20,2,2,0,NULL,NULL,NULL,2007-01-10 00:00:00.000,2007-03-05 23:59:59.000,EM,NULL,0,NULL,NULL,2007-01-12 16:52:10.000,NULL,NULL,NULL
274,"EQUAmat 8º ano - RedeMat 2007                               ",359,999,2,NULL,2007-03-07 09:00:00.000,1,30,20,2,2,0,NULL,NULL,NULL,2007-01-10 00:00:00.000,2007-03-05 23:59:59.000,EM,NULL,0,NULL,NULL,2007-01-12 16:52:10.000,NULL,NULL,NULL
275,"EQUAmat 9º ano - RedeMat 2007                               ",359,999,2,NULL,2007-03-07 09:00:00.000,1,30,20,2,2,0,NULL,NULL,NULL,2007-01-10 00:00:00.000,2007-03-05 23:59:59.000,EM,NULL,0,NULL,NULL,2007-01-12 16:52:10.000,NULL,NULL,NULL
276,"mat12 10º ano - RedeMat 2007                                ",359,999,2,NULL,2007-03-07 09:00:00.000,1,30,20,2,2,0,NULL,NULL,NULL,2007-01-10 00:00:00.000,2007-03-05 23:59:59.000,MXII,NULL,0,NULL,NULL,2007-01-12 16:52:10.000,NULL,NULL,NULL
277,"mat12 11º ano - RedeMat 2007                                ",359,999,2,NULL,2007-03-07 09:00:00.000,1,30,20,2,2,0,NULL,NULL,NULL,2007-01-10 00:00:00.000,2007-03-05 23:59:59.000,MXII,NULL,0,NULL,NULL,2007-01-12 16:52:10.000,NULL,NULL,NULL
278,"mat12 12º ano - RedeMat 2007                                ",359,999,2,NULL,2007-03-07 09:00:00.000,1,30,20,2,2,0,NULL,NULL,NULL,2007-01-10 00:00:00.000,2007-03-05 23:59:59.000,MXII,NULL,0,NULL,NULL,2007-01-12 16:52:10.000,NULL,NULL,NULL
279,"MINImat 3º ano - treinos 2007                               ",359,999,3,NULL,2007-01-01 01:00:00.000,2,30,20,2,1,0,NULL,NULL,NULL,NULL,NULL,MM,NULL,0,NULL,1,2007-01-31 10:26:59.680,2,NULL,NULL
280,"MINImat 4º ano - treinos 2007                               ",359,999,3,NULL,2007-01-01 00:00:00.000,2,30,20,2,1,0,NULL,NULL,NULL,NULL,NULL,MM,NULL,0,NULL,1,2007-01-31 10:27:00.000,2,NULL,NULL
281,"MAISmat 5º ano - treinos 2007                               ",359,999,3,NULL,2007-01-01 00:00:00.000,2,30,20,2,1,0,NULL,NULL,NULL,NULL,NULL,+M,NULL,0,NULL,2,2007-01-31 10:27:00.000,2,NULL,NULL
282,"MAISmat 6º ano - treinos 2007                               ",359,999,3,NULL,2007-01-01 00:00:00.000,2,30,20,2,1,0,NULL,NULL,NULL,NULL,NULL,+M,NULL,0,NULL,2,2007-01-31 10:27:00.000,2,NULL,NULL
284,"EQUAmat 7º ano - treinos  2007                              ",359,9999,3,NULL,2007-01-01 00:00:00.000,2,30,20,2,1,0,NULL,NULL,NULL,NULL,NULL,EM,NULL,0,NULL,3,2007-01-31 10:33:53.720,2,NULL,NULL
285,"EQUAmat 8º ano - treinos 2007                               ",359,9999,3,NULL,2007-01-01 00:00:00.000,2,30,20,2,1,0,NULL,NULL,NULL,NULL,NULL,EM,NULL,0,NULL,3,2007-01-31 10:33:54.000,2,NULL,NULL
286,"EQUAmat 9º ano - treinos  2007                              ",359,9999,3,NULL,2007-01-01 00:00:00.000,2,30,20,2,1,0,NULL,NULL,NULL,NULL,NULL,EM,NULL,0,NULL,3,2007-01-31 10:33:54.000,2,NULL,NULL
287,"mat12 10º ano - treinos 2007                                ",359,9999,3,NULL,2007-01-01 00:00:00.000,2,30,20,2,1,0,NULL,NULL,NULL,NULL,NULL,MXII,NULL,0,NULL,4,2007-01-31 10:33:54.000,2,NULL,NULL
